Search_method Problem Max_evals Run Score
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 15 52033
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 16 51418
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 17 51418
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 18 50888
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 19 51223
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 20 51378
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 21 50998
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 22 51610
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 23 50911
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 24 51475
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 25 51002
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 26 50035
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 27 50896
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 28 52221
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 29 50427
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 30 52121
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 31 51293
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 32 52034
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 33 51468
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 34 50960
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 35 50730
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 36 52253
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 37 50720
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 38 51424
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 39 51506
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 40 51112
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 41 50822
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 42 51208
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 43 50965
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 44 52528
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 45 50960
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 46 51271
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 47 50663
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 48 51532
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 49 52323
