Search_method Problem Max_evals Run Score
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 48 48942
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 49 44594
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 0 55652
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 1 55138
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 2 58455
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 3 55522
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 4 55582
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 5 52455
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 6 58861
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 7 53914
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 8 54276
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 9 60901
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 10 56423
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 11 54062
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 12 57236
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 13 56667
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 14 56179
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 15 53128
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 16 54748
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 17 54786
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 18 54586
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 19 53944
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 20 53498
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 21 59248
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 22 52836
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 23 56932
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 24 55446
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 25 55784
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 26 53189
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 27 55473
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 28 53614
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 29 54042
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 30 53677
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 31 53967
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 32 54512
hill_climber_penalized_score knapPI_16_1000_1000_5 10000 33 54464
